id	EC
ChiCTR1800017505	有较复杂合并证型者，包括痰、瘀、寒、热毒等实证，以及明显的阴虚患者等；
ChiCTR1800017505	有严重的肝功能衰竭患者；
ChiCTR1800017505	合并有呼吸系统、神经系统、免疫系统等其他重大系统性疾病，恶性肿瘤患者或有严重创伤、感染患者等；
ChiCTR1800017505	过敏体质者或对试验药物已知成分过敏者；
ChiCTR1800017505	育龄妇女处于妊娠、哺乳期、有妊娠意向或妊娠试验（测尿或血HCG）阳性，并且在研究期间不能采取有效避孕措施（有效避孕措施包括绝育、宫内节育器、口服避孕药或当地法律规定的隔膜法）者；
ChiCTR1800017505	近1个月内参加过其他药物或医疗器械临床试验的患者；
ChiCTR1800017505	精神、神经障碍，不能正确表达意愿者；
ChiCTR1800017505	酗酒者以及药物滥用及成瘾者。
ChiCTR1800017407	食管胃底静脉曲张破裂出血需先行内镜止血治疗；
ChiCTR1800017407	怀疑不能同期切除的肝癌或其他恶性肿瘤；
ChiCTR1800017407	身体处于免疫抑制状态；
ChiCTR1800017407	打算怀孕/哺乳期/怀孕的妇女；
ChiCTR1800017407	缺乏IgA或其他血浆蛋白；
ChiCTR1800017407	无法签署知情同意书。
ChiCTR1800017165	肝硬化患者ALT>2 x ULN或者TBIL>2 x ULN，并发肝性脑病、上消化道出血、肝肾综合征不予入选。
ChiCTR1800017165	生殖系胚胎源性肿瘤、活动性肝病及转移性肝癌患者。
ChiCTR1800017165	AFP≥300μg/L，或者影像学检查有肝脏占位性病变者。
ChiCTR1800017165	合并严重心、肺、胆、肾、内分泌、造血系统及精神神经疾病患者。
ChiCTR1800017165	法律意义上的残疾者。
ChiCTR1800017165	妊娠或哺乳期妇女，以及有受孕可能未采取有效避孕措施者。
ChiCTR1800017165	过敏体质（对两种或两种以上药物、食物、花粉过敏者），或对本药已知成分过敏者
ChiCTR1800017165	近1月内参加其他临床试验的患者。
ChiCTR1800016801	确认存在对核苷（酸）类抗病毒药耐药变异；
ChiCTR1800016801	失代偿期肝硬化；
ChiCTR1800016801	肝癌，或甲胎蛋白（AFP） ＞ 300ng/ml；
ChiCTR1800016801	肝组织学符合其他慢性肝病病因（脂肪肝除外）；
ChiCTR1800016801	非HBV的其他病毒感染的急慢性肝炎、HCV感染、HDV感染、自身免疫性肝炎、原发性胆汁性肝硬化、原发性硬化性胆管炎、遗传代谢性肝病、药物或毒物性肝炎、酒精性肝病；
ChiCTR1800016801	伴有精神病史或无法控制的癫痫病患者；
ChiCTR1800016801	未控制的糖尿病患者；
ChiCTR1800016801	并发血液病、自身免疫病者；
ChiCTR1800016801	有系统性基础病,如慢性呼吸衰竭、循环衰竭、肾功能衰竭等；
ChiCTR1800016801	有器官移植（如肝、肾、肺、心）或骨髓移植和干细胞移植史；
ChiCTR1800016801	免疫缺陷患者：如 HIV 感染或近 3 月内服用免疫抑制剂或糖皮质激素（如环孢菌素、硫唑嘌呤、肾上腺皮质激素），或者化疗制剂（如环磷酰胺、甲氨碟呤、癌症化学治疗）以及放射性治疗；
ChiCTR1800016801	妊娠或哺乳期妇女以及计划在研究期内怀孕的妇女；
ChiCTR1800016801	对研究所用的药品过敏者；
ChiCTR1800016801	正在参加其他临床试验者；
ChiCTR1800016801	研究者认为不适合入组的其它情况。
ChiCTR1800015590	弥漫型肝癌；
ChiCTR1800015590	胆管细胞癌；
ChiCTR1800015590	合并门脉主干癌栓；
ChiCTR1800015590	合并肝静脉癌栓；
ChiCTR1800015590	合并淋巴结转移和肝外远处转移者；
ChiCTR1800015590	合并临床肝性脑病、顽固性腹水或不可纠正的凝血功能障碍者
ChiCTR1800015590	妊娠期或哺乳期妇女
ChiCTR1800015590	既往对碘油、化疗药物过敏者
ChiCTR1800015304	合并肝脏或其他脏器的恶性肿瘤或有既往肿瘤病史。
ChiCTR1800015304	并发消化道出血、自发性腹膜炎、肝性脑病、肝肾综合症以及急性感染发作期。
ChiCTR1800015304	有严重的心、肺、肾或血液系统疾病及衰竭状态患者。
ChiCTR1800015304	怀孕或哺乳期妇女。
ChiCTR1800015304	过敏体质。
ChiCTR1800015304	有酗酒、药物滥用史，并未能有效戒除者。
ChiCTR1800015304	受试者退出研究的条件4周内未参与过其他临床试验。
ChiCTR1800015304	研究者认为的患者不宜参加本研究的其他情况。
ChiCTR1800015280	存在以下情况之一即为排除病例：
ChiCTR1800015280	未成年或年龄大于75岁者；
ChiCTR1800015280	不能确定为乙型肝炎所致肝硬化者；
ChiCTR1800015280	出现肝硬化严重并发症者（如电解质紊乱、消化道出血、感染等）；
ChiCTR1800015280	有精神心理或脑血管疾病；
ChiCTR1800015280	近4周内服用镇静剂或中枢神经系统抑制剂；
ChiCTR1800015280	长期饮酒超过5年，折合乙醇男性>40g/日，女性>20g/日，或2周内有大量饮酒史，折合乙醇>80g/日；
ChiCTR1800015280	体温在36.5℃以上者；
ChiCTR1800015280	合并心血管、呼吸系统、肾病、内分泌、神经及血液系统疾病等；
ChiCTR1800015280	患有各系统恶性肿瘤者；
ChiCTR1800015280	因其他原因不能合作者。
ChiCTR1800014756	严重心、脑、肺等疾病患者；年龄小于18周岁或大于80周岁者。
ChiCTR1800014600	患有心血管、脑、肺、肾等重要器官严重器质性疾病，精神疾病或不能合作者，严重的内分泌系统、免疫系统疾病，处于妊娠或哺乳期的女性；
ChiCTR1800014600	合并有以下疾病：肝硬化合并肝癌，明确存在着消化道以外的感染，合并消化道出血及行经颈静脉肝内门体分流术(TiPPS)后的肝硬化患者，合并肝脏以外疾病所致的慢性腹泻、吸收不良性疾病;既往有胃肠道或腹腔外科手术史；
ChiCTR1800014600	近2周和治疗期间使用抗生素、微生态制剂、乳果糖、抑酸药及胃肠动力药等可影响肠道菌群的制剂；
ChiCTR1800014600	患者不同意入组，依从性差无法继续进行检查及治疗者。
ChiCTR1800014275	没有潜在肝硬化的急性、亚急性肝衰竭；
ChiCTR1800014275	出现活动性恶性肿瘤（诊断符合米兰标准的肝癌除外）或既往有恶性肿瘤史，且随访阴性小于5年；
ChiCTR1800014275	中、重度慢性心力衰竭（NYHA≥2级）；
ChiCTR1800014275	严重COPD（GOLD≥2级）；
ChiCTR1800014275	严重精神疾病；
ChiCTR1800014275	拒绝提供书面知情同意。
ChiCTR-BPC-17013787	严重心、肺、肾、脑及血液系统等重大基础疾病；
ChiCTR-BPC-17013787	近一月内出现急性肝功能损害；
ChiCTR-BPC-17013787	近一月出现消化道出血、肝肾综合征、自发性腹膜炎、肝性脑病等肝硬化失代偿期并发症；
ChiCTR-BPC-17013787	恶性肿瘤；
ChiCTR-BPC-17013787	胆道结石或胆管炎；
ChiCTR-BPC-17013787	人类免疫缺陷病毒(HIV)阳性；
ChiCTR-BPC-17013787	妊娠或哺乳期女性；
ChiCTR-BPC-17013787	处于发热等明显急性炎症期间；
ChiCTR-BPC-17013787	近一月内进行肠内外营养制剂治疗及近一周内暴饮暴食；
ChiCTR-BPC-17013787	近一月内使用降糖药、降脂药、糖皮质激素、甲状腺激素等可能干扰物质代谢的药物；
ChiCTR-BPC-17013787	存在研究者认为可能干扰个体物质代谢的其它因素。
ChiCTR-OPC-17013066	疑有肝癌（AFP升高且B超或CT提示肝癌）；
ChiCTR-OPC-17013066	肝衰竭者；
ChiCTR-OPC-17013066	肝硬化失代偿期患者；
ChiCTR-OPC-17013066	慢性乙型肝炎合并血清抗HCV（且HCV RNA阳性）、抗HDV、抗HIV阳性患者；
ChiCTR-OPC-17013066	合并自身免疫性肝病、酒精性肝病、药物性肝损伤或遗传代谢性肝病；
ChiCTR-OPC-17013066	伴有恶性肿瘤、严重心肺疾病、结缔组织病、器官移植治疗的患者；
ChiCTR-OPC-17013066	入组前正接受核苷（酸）类似物抗病毒治疗者；
ChiCTR-OPC-17013066	不能按规定用药，依从性差，资料不全影响疗效和安全性判断。
ChiCTR-IPR-17012836	HVPG<12mmHg；
ChiCTR-IPR-17012836	肝功能CTP分级为C级或重度腹水或严重肝衰竭者;
ChiCTR-IPR-17012836	有非选择性β受体阻滞剂使用禁忌症，如支气管哮喘、心源性休克、心脏传导阻滞（Ⅱ-Ⅲ度房室传导阻滞）、重度或急性心力衰竭和窦性心动过缓以及对本品过敏等；
ChiCTR-IPR-17012836	同时服用影响非选择性β受体阻滞剂在体内代谢、吸收的药物；
ChiCTR-IPR-17012836	同时使用其他降低门脉压力的药物；
ChiCTR-IPR-17012836	合并肝癌或肝外肿瘤、门静脉癌栓或血栓；
ChiCTR-IPR-17012836	严重的心、肺、肝、肾功能不全，或严重出血性疾病或局部/全身感染,甲状腺功能低下、雷诺综合症、周围血管疾病等;
ChiCTR-IPR-17012836	计划怀孕或已怀孕或哺乳的妇女；
ChiCTR-ONC-17012592	肝外胆道疾病，严重心血管疾病，过去6个月中中风或者心肌梗死患者。
ChiCTR-IOR-17012461	腋下体温>36.5℃；
ChiCTR-IOR-17012461	合并慢性咳嗽、咳痰、喘憋等呼吸道疾病，长期使用糖皮质激素等；
ChiCTR-IOR-17012461	并发甲亢、甲减、活动性肺结核，昏迷，消化道出血急性期，肝癌等恶性肿瘤，肾功能衰竭等；
ChiCTR-IOR-17012461	合并乙肝病毒、丙肝病毒等嗜肝病毒感染；
ChiCTR-IOR-17012461	有精神疾患，或其他各种不能配合代谢车检查等；
ChiCTR-IOR-17012461	不能坚持戒酒者；
ChiCTR-IOR-17012461	拒绝签署知情同意书者。
ChiCTR-IOR-17012195	任何符合药物禁忌症的表现（药物过敏；严重的心肺疾病；严重的肾脏疾病；服药前及服药期间血压＜90/60mmHg，心率<55次/分）
ChiCTR-IOR-17012195	无法行HVPG患者（造影剂过敏；重度全身性感染或穿刺部位炎症；外周血管疾病）
ChiCTR-IOR-17012195	已确诊肿瘤患者或严重消耗性疾病患者
ChiCTR-IOR-17012195	已行或拟行TIPS、肝移植、脾切除+血管断流术的患者
ChiCTR-IOR-17012195	Child-pugh评分≥13
ChiCTR-IOR-17012195	非肝硬化型门脉高压
ChiCTR-IOR-17012195	门脉系统完全血栓或海绵样变性
ChiCTR-IOR-17012195	除肝硬化相关的出血性疾病
ChiCTR-IOR-17012195	孕妇、哺乳期妇女或近期有妊娠可能患者
ChiCTR-IOR-17012195	3月内参加过其它药物试验者或应用过卡维地洛、辛伐他汀、二甲双胍者
ChiCTR-IOR-17012195	研究者认为不适合参加者
ChiCTR-IPR-17011624	患有严重心、肺、肾脏疾病，包括心功能衰竭、严重心律失常影响循环及中至重度COPD；
ChiCTR-IPR-17011624	ASA分级≥Ⅳ级；
ChiCTR-IPR-17011624	酗酒、药物滥用、手术麻醉史；
ChiCTR-IPR-17011624	精神状态不能合作者；
ChiCTR-IPR-17011624	正在参与其他临床试验者；
ChiCTR-IPR-17011624	研究人员认为其他原因不适合该临床试验。
ChiCTR-IPQ-17011489	合并肝癌、肝移植者；确诊为痴呆、精神疾病等；智力、听力、表达力方面有欠缺的患者；对于病情严重, 如严重的肝肾功能衰竭患者；不能理解或回答问题者。
ChiCTR-IIR-17011434	手术前肝癌结节破裂出血，手术前合并感染；
ChiCTR-IIR-17011434	手术前曾患胃肠道疾病史；
ChiCTR-IIR-17011434	除常规用药外使用其他影响胃肠功能的药物者；
ChiCTR-IIR-17011434	不同意加入本研究者。
ChiCTR-BON-17011205	HBV联合HIV、TB; (结核杆菌)等感染的患者;
ChiCTR-BON-17011205	其他肝炎病毒感染的患者;
ChiCTR-BON-17011205	酒精或药物等其他原因引起的肝硬化;
ChiCTR-BON-17011205	18岁以下的患者或60岁以上的患者;
ChiCTR-BON-17011205	有癌症史等；
ChiCTR-BON-17011205	合并其他癌症包括肝细胞癌等；
ChiCTR-BON-17011205	合并糖尿病及其他代谢综合征等。
ChiCTR-IIR-17011061	应用过任何抗生素及免疫调节剂的乙型肝炎肝硬化患者。
ChiCTR-DDD-17010415	入院时已确诊AKI
ChiCTR-DDD-17010415	拟进行或已肾移植或肝移植，进行性慢性肾病(基线肌酐值>353.6umol/l)，接受肾脏替代治疗，有肾小球肾炎或肾积水等已知的肾功能不全病因，尿路感染。
ChiCTR-DDD-17010415	肿瘤，
ChiCTR-DDD-17010415	预期生命不足3 d，
ChiCTR-DDD-17010415	确认怀孕
ChiCTR-IPR-16009588	过去 6 个月内或现在有显性肝性脑病者；
ChiCTR-IPR-16009588	近 3 个月服用乳果糖、益生菌或门冬氨酸鸟氨酸，近 1 周使用抗生素或镇静药；
ChiCTR-IPR-16009588	酒精性肝硬化并且近 3 月仍然酗酒者；
ChiCTR-IPR-16009588	有色盲、白内障、糖尿病或高血压视网膜病变、视近物障碍者；
ChiCTR-IPR-16009588	有精神病史、心理疾病或脑神经疾病史；
ChiCTR-IPR-16009588	其他代谢性脑病，如酮症酸中毒、低血糖症、低钠血症、肾性脑病、酒精性脑病、
ChiCTR-IPR-16009588	肺性脑病、韦尼克脑病、急性中毒等；
ChiCTR-IPR-16009588	伴有心、肺、肾等其他系统的严重疾病；
ChiCTR-IPR-16009588	不配合诊疗的患者。
ChiCTR-INR-16009401	肝硬化合并有感染，或恶性肿瘤引起的腹水；
ChiCTR-INR-16009401	2周内曾患上消化道出血或肝性脑病者；
ChiCTR-INR-16009401	合并有心血管、肾脏和造血系统等严重原发性疾病，精神病患者；
ChiCTR-INR-16009401	总胆红素≥50umol/L或慢加急性肝衰竭（PTA≤40%，或总胆红素每日升高≥17.1umol/L）；
ChiCTR-INR-16009401	血清白蛋白低于25g/L。
ChiCTR-OOC-16009225	TIPS术前一周内使用抗生素或泻药；
ChiCTR-OOC-16009225	神经或精神病史；
ChiCTR-OOC-16009225	溶血性黄疸或梗阻性黄疸；
ChiCTR-OOC-16009225	皮肌炎或多发性肌炎；
ChiCTR-OOC-16009225	一月内患急性冠脉综合征、心肌炎或心力衰竭；
ChiCTR-OOC-16009225	一月内外伤病史；
ChiCTR-OOC-16009225	一周内使用华法林、肝素或抗血小板聚集药物；
ChiCTR-OOC-16009225	合并恶性肿瘤；
ChiCTR-OOC-16009225	炎症性肠病及一月内患感染性腹泻。
ChiCTR-IIR-15007567	HBSAG(-)的肝硬化患者；
ChiCTR-IIR-15007567	Child积分大于等于7分；
ChiCTR-IIR-15007567	同时感染HIV、HCV、HDV；
ChiCTR-IIR-15007567	合并代谢性或自身免疫性肝病；
ChiCTR-IIR-15007567	滥用酒精或非法药品史，30天内参加其它肝炎药物的试验；
ChiCTR-IIR-15007567	精神病和其它严重脏器疾病者。
ChiCTR-PON-16008406	基础肝静脉压力梯小于12mmHg；
ChiCTR-PON-16008406	终末期肝硬化（难治性腹水、Ⅰ型肝肾综合征、肝功能Child–Pug评分在15分）;
ChiCTR-PON-16008406	有普萘洛尔使用禁忌症者（支气管哮喘、严重慢阻肺、窦性心动过缓、Ⅱ-Ⅲ度房室传导阻滞、失代偿期充血性心力衰竭和严重周围血管疾病；
ChiCTR-PON-16008406	有肝癌、门静脉血栓及严重的心、肺、肝、肾功能不全者。
ChiCTR-INR-16007990	术中未阻断肝门
ChiCTR-INR-16007990	患有严重心功能不全（EF<50%）、肾功能不全
ChiCTR-INR-16007990	患有外周血管病或相关肢体外周无脉或脉弱者
ChiCTR-INR-16007990	严重系统性感染、局部感染（临床表现or T>38℃ or C反应蛋白↑ or WBC↑）
ChiCTR-INR-16007990	曾行手术、放疗、化疗、介入、生物治疗、靶向治疗等抗肿瘤治疗
ChiCTR-INR-16007990	3周内使用过抗炎药（皮质醇类、NSAID）、抗氧化药（维生素）
ChiCTR-INR-16007990	研究中参加其它临床试验者
ChiCTR-IIR-16007964	原发性肝癌且巴塞罗那分期为 B 期以上，或合并继发性肝癌或其他恶性肿瘤
ChiCTR-IIR-16007964	合并胃静脉曲张或其他异位曲张静脉
ChiCTR-IIR-16007964	合并心肺脑肾的重要疾病，包括脑卒中、尿毒症、急性冠脉综合征、呼吸功能不全或 I 型 肝肾综合征
ChiCTR-IIR-16007964	无法耐受内镜检查和治疗
ChiCTR-IIR-16007964	入组前行 TIPS 或外科手术
ChiCTR-IIR-16007964	TBil>170umol/L 或 Child-Pugh>13 分
ChiCTR-IIR-16007964	无肝硬化患者
ChiCTR-IIR-16007964	入组前1年使用过硬化剂或组织胶治疗食管静脉曲张
ChiCTR-INR-16007686	肝硬化代偿期及1级肝硬化腹水患者；
ChiCTR-INR-16007686	肝硬化失代偿期合并消化道出血、肝性脑病、肝肾综合征等严重合并症者；
ChiCTR-INR-16007686	合并心脑血管、肺、肾、神经和血液系统等严重疾病或肿瘤、精神疾病患者；
ChiCTR-INR-16007686	妊娠或准备妊娠妇女，哺乳期妇女；
ChiCTR-INR-16007686	过敏体质或对敷脐药物中的已知成分有过敏史者；
ChiCTR-INR-16007686	正在参加或1个月内参加过其他临床试验的患者。
ChiCTR-IIR-15007655	入组前 1月及入组后任何时候使用过硬化剂治疗
ChiCTR-IIR-15007655	原发性肝癌且巴塞罗那分期为 B 期以上，或合并继发性肝癌或其他恶性肿瘤
ChiCTR-IIR-15007655	合并胃静脉曲张或其他异位曲张静脉
ChiCTR-IIR-15007655	合并心肺脑肾的重要疾病，包括脑卒中、尿毒症、急性冠脉综合征、呼吸功能不全或 I型肝肾综合征
ChiCTR-IIR-15007655	无法耐受内镜检查和治疗
ChiCTR-IIR-15007655	入组前行 TIPS 或外科手术
ChiCTR-IIR-15007655	TBil>170umol/L 或 Child-Pugh>13 分
ChiCTR-IIR-15007655	无肝硬化患者
ChiCTR-OOB-15007409	难治性腹水；
ChiCTR-OOB-15007409	肝性脑病Ⅱ-Ⅳ级、肝肾综合征；
ChiCTR-OOB-15007409	近期有上消化道出血；
ChiCTR-OOB-15007409	肝癌；
ChiCTR-OOB-15007409	胃肠道手术史；
ChiCTR-OOB-15007409	高血压、糖尿病、其他肝疾病、严重心肺功能障碍；
ChiCTR-OOB-15007409	精神疾病；
ChiCTR-OOB-15007409	术前3周内应用抗生素、术后标本采集前3周内使用抗生素；
ChiCTR-OOB-15007409	甲状腺功能紊乱；
ChiCTR-OOB-15007409	炎症性肠病；
ChiCTR-OOB-15007409	胃粘膜萎缩；
ChiCTR-OOB-15007409	7日内使用过抑酸类药物；
ChiCTR-OOB-15007409	3日内服用过影响胃肠蠕动的药物；
ChiCTR-OOB-15007409	其他可以解释的胃肠道症状
ChiCTR-IPR-15007174	年龄小于18岁，大于80岁者
ChiCTR-IPR-15007174	未确诊肝硬化者
ChiCTR-IPR-15007174	有中风史、癫痫史、或原发大脑癌症患者、癌症脑转移患者，无法进行语言交流者
ChiCTR-IPR-15007174	肝硬化合并肝细胞癌者
ChiCTR-IPR-15007174	肝移植后肝功能不全或肝衰竭
ChiCTR-IPR-15007174	入院前使用任何可能影响患者凝血功能的药物者（如使用肝素，香豆素类，凝血酶抑制剂等）
ChiCTR-IPR-15007174	心脏、肺、肾等重要器官的严重器质性疾病
ChiCTR-IPR-15007174	妊娠或哺乳期妇女
ChiCTR-IPR-15007174	正在参与其他临床研究者
ChiCTR-IPR-15007174	拒绝参加本研究者，或同意参加本研究，但拒绝签署知情同意书者
ChiCTR-IPR-15007174	入选前3个月内参加过其它药物临床试验者
ChiCTR-IPR-15007174	研究者认为不适合参加该试验的任何其他情况等
ChiCTR-IOR-15007107	符合下列条件之一的受试者将不得入选试验：
ChiCTR-IOR-15007107	既往或本次发现有恶性肿瘤病史；
ChiCTR-IOR-15007107	HIV抗体或HCV抗体阳性者；
ChiCTR-IOR-15007107	有免疫缺陷性疾病或自身免疫性疾病（如类风湿性关节炎、伯格氏病、多发性硬化症和1型糖尿病等）病史者；
ChiCTR-IOR-15007107	有其他器官功能衰竭者；
ChiCTR-IOR-15007107	有精神疾病者；
ChiCTR-IOR-15007107	筛选前一年内有药物成瘾的证据；
ChiCTR-IOR-15007107	筛选前3个月参加过其他药物的临床试验研究；
ChiCTR-IOR-15007107	有严重心脑肺或其他基础疾病者；
ChiCTR-IOR-15007107	其它研究者认为不适合纳入的患者。
ChiCTR-TRC-11001649	合并其他病毒感染：抗HAV-IgM、抗HCV、抗HDV、抗HEV、CMV、EBV以及抗HIV任何一项阳性；
ChiCTR-TRC-11001649	原发、继发性糖尿病，以及甲状腺功能疾患、恶性肿瘤、肾功能障碍者及消化道出血、意识障碍者；
ChiCTR-TRC-11001649	长期大量饮酒者；
ChiCTR-TRC-11001649	慢性肝衰竭
ChiCTR-TRC-11001577	年龄不足18岁或超过70岁
ChiCTR-TRC-11001577	妊娠期或哺乳期女性
ChiCTR-TRC-11001577	血栓局限于肝内门脉分支
ChiCTR-TRC-11001577	门静脉海绵样变
ChiCTR-TRC-11001577	孤立性胃底曲张静脉或异位曲张静脉
ChiCTR-TRC-11001577	既往接受过内镜、TIPS或外科分流治疗
ChiCTR-TRC-11001577	肝癌或其他疾病减少预期寿命
ChiCTR-TRC-11001577	未控制的感染或败血症
ChiCTR-TRC-11001577	心肺肾等其它脏器严重疾病
ChiCTR-TRC-11001577	存在内镜套扎术、普萘洛尔或TIPS治疗禁忌症
ChiCTR-TRC-11001530	既往有肝脏或胃肠道手术史；
ChiCTR-TRC-11001530	术前有严重心脏、肺部疾患，如六个月内心梗病史，心功能Ⅲ－Ⅳ级，严重慢性梗阻性肺病、肺功能差者；
ChiCTR-TRC-11001530	肝功能较差，经护肝治疗后Child-pugh分级仍为B、C级者，ICG15分钟剩余率超过15％；
ChiCTR-TRC-11001530	妊娠患者；
ChiCTR-TRC-11001530	药物成瘾史；
ChiCTR-TRC-11001530	拒绝签署知情同意书者。
ChiCTR-TRC-11001502	无肝硬化患者。
ChiCTR-TRC-11001502	肝段切除过程中未进行肝血流阻断或行其他肝血流阻断方法。
ChiCTR-TRC-11001502	不能继续接受随访。
ChiCTR-TNRC-11001488	严重心脑血管疾病，免疫力低下者
ChiCTR-TRC-12002384	年龄不足18岁或超过75岁
ChiCTR-TRC-12002384	妊娠期或哺乳期女性
ChiCTR-TRC-12002384	存在抗凝治疗的禁忌；
ChiCTR-TRC-12002384	累计全门脉系统的严重门静脉血栓；
ChiCTR-TRC-12002384	肝癌或其他疾病减少预期寿命；
ChiCTR-TRC-12002384	未控制的感染或败血症；
ChiCTR-TRC-12002384	心肺肾等其它脏器严重疾病
ChiCTR-TRC-10001091	其他原因引起的门静脉高压。
ChiCTR-TRC-10001091	Child-Pugh评分超过13分；
ChiCTR-TRC-10001091	存在卡维地洛或单硝酸异山梨酯禁忌症；
ChiCTR-TRC-10001091	合并严重全身性疾病（呼吸循环衰竭，肾衰，败血症等）；
ChiCTR-TRC-10001091	既往曾服用α、β受体阻断剂及硝酸酯类药物；
ChiCTR-TRC-10001091	肝性脑病未有效控制者；
ChiCTR-TRC-10001091	妊娠或哺乳期妇女；
ChiCTR-TRC-10001091	拒绝签署知情同意者。
ChiCTR-TNRC-10001028	不愿意参加试验的患者
ChiCTR-TNRC-10001028	合并其他脾脏相关疾病者
ChiCTR-TRC-10001012	怀孕或哺乳期女性；
ChiCTR-TRC-10001012	研究用药前6 个月内使用过任何干扰素、免疫调节剂、或核苷类似物等抗病毒治疗肝炎的药物；
ChiCTR-TRC-10001012	有癫痫病史，或需要服用抗癫痫药物；
ChiCTR-TRC-10001012	有免疫疾病病史；
ChiCTR-TRC-10001012	伴有恶性疾病（包括肝细胞癌）
ChiCTR-TRC-10001012	有不稳定的、或明显的心血管疾病（如：心绞痛，充血性心力衰竭，近期发生的心肌梗塞，严重的高血压，或明显的心率失常），或心电图显示明显异常；
ChiCTR-TRC-10001012	有长时间的肝毒性暴露史，如酗酒（1 年以上的每周饮用>14 个酒精单位－1 个酒精单位相当于约1 罐啤酒、或1 杯葡萄酒或1 小杯烈酒)或吸毒；
ChiCTR-TRC-10001012	药物控制不佳的甲状腺疾病病史；
ChiCTR-TRC-10001012	控制不佳的糖尿病；
ChiCTR-TRC-10001012	除乙肝外怀疑或确诊有其他明显的肝脏疾病（如酒精性肝病、HCV、自身免疫性疾病、血色素沉着病、Alpha-1 抗胰蛋白酶缺陷或Wilson 病等）；
ChiCTR-TRC-10001012	合并感染甲肝、丙肝、丁肝、戊肝或HIV；
ChiCTR-TRC-10001012	严重肾脏疾病；
ChiCTR-TRC-10001012	有器官移植史（角膜和毛发移植除外）；
ChiCTR-TRC-10001012	在研究期间，任何医疗条件下要、或可能要使用慢性全身性类固醇药物；
ChiCTR-TRC-10001012	存在任何其它研究人员认为不适合入选研究、或会影响病人参与或完成研究的其它因素。
ChiCTR-TRC-10000952	病人要求行肝移植手术者。
ChiCTR-TRC-10000952	存在肝硬化非代偿期的门脉高压：胃底食道静脉中-重度曲张，或者存在消化道出血史。
ChiCTR-DDT-09000467	孕妇或哺乳期妇女；
ChiCTR-DDT-09000467	患有严重器官衰竭；
ChiCTR-DDT-09000467	患有中到重度肾功能损伤，定义为GFR/eGFR<60mL/min；
ChiCTR-DDT-09000467	装有起搏器、心脏瓣膜或其他不能接近强磁场的植入物；
ChiCTR-DDT-09000467	重度幽闭恐惧症患者；
ChiCTR-DDT-09000467	具有不太可能完成本试验所需程序的伴随疾病。
ChiCTR-OOC-15005876	肝性脑病或其他原因引起精 神障碍患者，无法配合检查及治疗；
ChiCTR-OOC-15005876	门脉海绵样变性、布-加综合征和肝脏肿瘤患者；
ChiCTR-OOC-15005876	生命体征不稳定者；
ChiCTR-OOC-15005876	仍有活动性出血患者；
ChiCTR-OOC-15005876	合并急性冠脉综合征、未经控制的高血压等其他系统严重疾病者；
ChiCTR-OOC-15005876	患者或家属无法理解本研究的条件和目标。
ChiCTR-OOC-15005791	合并甲型肝炎病毒、丙型肝炎病毒、戊型肝炎病毒等嗜肝病毒感染；
ChiCTR-OOC-15005791	合并严重感染，消化道出血，未控制的高血压及糖尿病，甲状腺功能亢进等疾病。
ChiCTR-OPN-14005561	合并其他病毒感染、慢性重型肝炎、Child-Pugh C级肝硬化、肝癌、心脑血管、造血系统等严重疾病、精神病患者；
ChiCTR-OPN-14005561	.近期或正在参加其他临床试验者；
ChiCTR-OPN-14005561	不能按规定用药，依从性差，资料不全影响疗效和安全性判断；
ChiCTR-OPN-14005561	孕妇、哺乳期和正准备妊娠的妇女。
ChiCTR-OO-14005069	未控制的感染或败血症；
ChiCTR-OO-14005069	合并肝胆胰恶性肿瘤或胆道梗阻；
ChiCTR-OO-14005069	心肾肺等器官功能不全；
ChiCTR-OO-14005069	TIPS术前2周内及术后使用抗生素；
ChiCTR-OO-14005069	恶病质；
ChiCTR-OO-14005069	妊娠期或哺乳期女性.
ChiCTR-OCH-14005018	年龄<18周岁或>75岁；
ChiCTR-OCH-14005018	确诊或可疑恶性肿瘤；
ChiCTR-OCH-14005018	妊娠；
ChiCTR-OCH-14005018	HIV感染；
ChiCTR-OCH-14005006	未明确诊断为肝硬化
ChiCTR-OCH-14005006	恶性肿瘤，尤其是肝细胞肝癌
ChiCTR-OCH-14005006	缺乏评估门静脉开通或阻塞的影像学数据
ChiCTR-TRC-14004690	怀孕或正在哺乳患者。
ChiCTR-TRC-14004690	患者伴有恶性肿瘤（肝细胞肝癌等）或其他将缩短患者寿命的疾病。
ChiCTR-TRC-14004690	HIV感染或存在AIDS相关疾病，或其他严重的急慢性疾病。
ChiCTR-TRC-14004690	严重心、肺疾病。
ChiCTR-PRCH-14004623	合并肝癌或者其他肿瘤的
ChiCTR-TRC-14004411	肝细胞癌和其它脏器肿瘤；
ChiCTR-TRC-14004411	有证据提示为重型肝炎：TBil超过正常值上限的10 倍；PTA<40%；
ChiCTR-TRC-14004411	2月内有消化道出血史；
ChiCTR-TRC-14004411	严重并发症；
ChiCTR-TRC-14004411	合并其他HAV、HCV、HDV、HEV、HIV等病毒感染者；
ChiCTR-TRC-14004411	肝外胆管疾病；
ChiCTR-TRC-14004411	超声提示肝、门静脉和脾静脉血栓；
ChiCTR-TRC-14004411	酗酒或吸毒；
